low,high,dur_label,vol_at_bucket,filter,train_n,train_wr,train_roi,hold_n,hold_wr,hold_roi,entry_price,robust,fade_robust
0.3,0.45,≤6h,>$1M,baseline,151,0.45695364238410596,0.015452538631346657,179,0.39664804469273746,-0.11855990068280564,0.45,false,false
0.3,0.45,≤6h,>$1M,EXP_HIGH+MID ≥50%,35,0.45714285714285713,0.015873015873015817,65,0.36923076923076925,-0.17948717948717952,0.45,false,false
0.3,0.45,≤6h,>$1M,EXP_HIGH+MID ≥80%,16,0.4375,-0.02777777777777779,45,0.3111111111111111,-0.308641975308642,0.45,false,true
0.3,0.45,≤6h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,25,0.4,-0.11111111111111105,33,0.3939393939393939,-0.12457912457912468,0.45,false,true
0.3,0.45,≤6h,>$1M,FRESH+NEW+SEMI ≥50% (fade),63,0.4603174603174603,0.022927689594356204,48,0.3333333333333333,-0.2592592592592593,0.45,false,false
0.3,0.45,≤24h,all,baseline,5534,0.43603180339718106,-0.031040436895153234,2800,0.4421428571428571,-0.01746031746031751,0.45,false,true
0.3,0.45,≤24h,all,EXP_HIGH+MID ≥50%,1327,0.47324792765636775,0.05166206145859498,1029,0.4975704567541302,0.10571212612028935,0.45,true,false
0.3,0.45,≤24h,all,EXP_HIGH+MID ≥80%,916,0.4890829694323144,0.0868510431829208,740,0.49594594594594593,0.10210210210210202,0.45,true,false
0.3,0.45,≤24h,all,nw≥4 + EXP_HIGH+MID ≥50%,520,0.4519230769230769,0.004273504273504258,447,0.5346756152125279,0.18816803380561753,0.45,true,false
0.3,0.45,≤24h,all,FRESH+NEW+SEMI ≥50% (fade),2258,0.3937112488928255,-0.1250861135714989,774,0.39664082687338503,-0.11857594028136664,0.45,false,true
0.3,0.45,≤24h,<$1K,baseline,902,0.48004434589800443,0.06676521310667649,340,0.4147058823529412,-0.07843137254901955,0.45,false,false
0.3,0.45,≤24h,<$1K,EXP_HIGH+MID ≥50%,170,0.4764705882352941,0.05882352941176472,106,0.46226415094339623,0.027253668763102645,0.45,true,false
0.3,0.45,≤24h,<$1K,EXP_HIGH+MID ≥80%,148,0.5,0.11111111111111116,91,0.5054945054945055,0.12332112332112333,0.45,true,false
0.3,0.45,≤24h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,18,0.2777777777777778,-0.3827160493827161,8,0.5,0.11111111111111116,0.45,false,false
0.3,0.45,≤24h,<$1K,FRESH+NEW+SEMI ≥50% (fade),453,0.47019867549668876,0.04488594554819714,127,0.4251968503937008,-0.055118110236220486,0.45,false,false
0.3,0.45,≤24h,$1K-10K,baseline,916,0.45524017467248906,0.011644832605531175,356,0.4943820224719101,0.09862671660424471,0.45,true,false
0.3,0.45,≤24h,$1K-10K,EXP_HIGH+MID ≥50%,258,0.5271317829457365,0.17140396210163655,139,0.6258992805755396,0.3908872901678657,0.45,true,false
0.3,0.45,≤24h,$1K-10K,EXP_HIGH+MID ≥80%,185,0.5297297297297298,0.1771771771771773,101,0.6336633663366337,0.40814081408140823,0.45,true,false
0.3,0.45,≤24h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,83,0.5542168674698795,0.23159303882195448,62,0.6451612903225806,0.4336917562724014,0.45,true,false
0.3,0.45,≤24h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),353,0.3626062322946176,-0.19420837267862767,97,0.4020618556701031,-0.10652920962199308,0.45,false,true
0.3,0.45,≤24h,$10K-100K,baseline,2591,0.42994982632188344,-0.044555941506925656,1283,0.4318004676539361,-0.040443405213475336,0.45,false,true
0.3,0.45,≤24h,$10K-100K,EXP_HIGH+MID ≥50%,627,0.48165869218500795,0.07035264930001772,477,0.49056603773584906,0.09014675052410892,0.45,true,false
0.3,0.45,≤24h,$10K-100K,EXP_HIGH+MID ≥80%,430,0.4930232558139535,0.09560723514211888,335,0.46865671641791046,0.041459369817578695,0.45,true,false
0.3,0.45,≤24h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,257,0.47470817120622566,0.054907047124945985,216,0.5787037037037037,0.286008230452675,0.45,true,false
0.3,0.45,≤24h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),997,0.37713139418254765,-0.16193023514989413,338,0.3727810650887574,-0.17159763313609466,0.45,false,true
0.3,0.45,≤24h,$100K-1M,baseline,953,0.38929695697796435,-0.1348956511600793,635,0.462992125984252,0.028871391076115582,0.45,false,false
0.3,0.45,≤24h,$100K-1M,EXP_HIGH+MID ≥50%,232,0.3922413793103448,-0.12835249042145602,240,0.4875,0.08333333333333326,0.45,false,false
0.3,0.45,≤24h,$100K-1M,EXP_HIGH+MID ≥80%,137,0.41605839416058393,-0.07542579075425793,168,0.5119047619047619,0.13756613756613745,0.45,false,false
0.3,0.45,≤24h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,132,0.3787878787878788,-0.1582491582491583,126,0.4444444444444444,-0.012345679012345734,0.45,false,true
0.3,0.45,≤24h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),384,0.3619791666666667,-0.19560185185185186,163,0.44171779141104295,-0.018404907975460127,0.45,false,true
0.3,0.45,≤24h,>$1M,baseline,172,0.45348837209302323,0.007751937984496138,186,0.3924731182795699,-0.1278375149342892,0.45,false,false
0.3,0.45,≤24h,>$1M,EXP_HIGH+MID ≥50%,40,0.45,0.0,67,0.373134328358209,-0.17081260364842454,0.45,false,false
0.3,0.45,≤24h,>$1M,EXP_HIGH+MID ≥80%,16,0.4375,-0.02777777777777779,45,0.3111111111111111,-0.308641975308642,0.45,false,true
0.3,0.45,≤24h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,30,0.4,-0.11111111111111105,35,0.4,-0.11111111111111105,0.45,false,true
0.3,0.45,≤24h,>$1M,FRESH+NEW+SEMI ≥50% (fade),71,0.4647887323943662,0.032863849765258246,49,0.32653061224489793,-0.2743764172335602,0.45,false,false
0.3,0.45,all,all,baseline,5922,0.4383654170888213,-0.02585462869150823,2879,0.44077804793331016,-0.020493226814866317,0.45,false,true
0.3,0.45,all,all,EXP_HIGH+MID ≥50%,1419,0.4714587737843552,0.04768616396523373,1056,0.4971590909090909,0.10479797979797967,0.45,true,false
0.3,0.45,all,all,EXP_HIGH+MID ≥80%,943,0.48462354188759277,0.07694120419465067,749,0.4979973297730307,0.10666073282895705,0.45,true,false
0.3,0.45,all,all,nw≥4 + EXP_HIGH+MID ≥50%,603,0.45107794361525705,0.0023954302561266516,469,0.5287846481876333,0.17507699597251825,0.45,true,false
0.3,0.45,all,all,FRESH+NEW+SEMI ≥50% (fade),2376,0.398989898989899,-0.11335578002244673,792,0.39015151515151514,-0.132996632996633,0.45,false,true
0.3,0.45,all,<$1K,baseline,941,0.47927736450584485,0.06506081001298858,369,0.4173441734417344,-0.0725685034628124,0.45,false,false
0.3,0.45,all,<$1K,EXP_HIGH+MID ≥50%,177,0.4689265536723164,0.04205900816070307,111,0.4774774774774775,0.06106106106106113,0.45,true,false
0.3,0.45,all,<$1K,EXP_HIGH+MID ≥80%,154,0.4935064935064935,0.0966810966810967,95,0.5157894736842106,0.14619883040935688,0.45,true,false
0.3,0.45,all,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,20,0.25,-0.4444444444444444,8,0.5,0.11111111111111116,0.45,false,false
0.3,0.45,all,<$1K,FRESH+NEW+SEMI ≥50% (fade),473,0.4693446088794926,0.04298801973220567,141,0.3971631205673759,-0.11741528762805353,0.45,false,false
0.3,0.45,all,$1K-10K,baseline,1000,0.459,0.020000000000000018,368,0.48641304347826086,0.08091787439613518,0.45,true,false
0.3,0.45,all,$1K-10K,EXP_HIGH+MID ≥50%,280,0.525,0.16666666666666674,145,0.6137931034482759,0.3639846743295019,0.45,true,false
0.3,0.45,all,$1K-10K,EXP_HIGH+MID ≥80%,195,0.5230769230769231,0.16239316239316248,101,0.6336633663366337,0.40814081408140823,0.45,true,false
0.3,0.45,all,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,102,0.5392156862745098,0.19825708061002167,68,0.6176470588235294,0.37254901960784315,0.45,true,false
0.3,0.45,all,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),377,0.3819628647214854,-0.1511936339522547,98,0.3979591836734694,-0.11564625850340138,0.45,false,true
0.3,0.45,all,$10K-100K,baseline,2746,0.43335761107064824,-0.03698308650967064,1302,0.43164362519201227,-0.04079194401775055,0.45,false,true
0.3,0.45,all,$10K-100K,EXP_HIGH+MID ≥50%,665,0.48120300751879697,0.0693400167084377,488,0.4918032786885246,0.09289617486338786,0.45,true,false
0.3,0.45,all,$10K-100K,EXP_HIGH+MID ≥80%,438,0.4908675799086758,0.09081684424150183,340,0.47058823529411764,0.045751633986928164,0.45,true,false
0.3,0.45,all,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,294,0.47619047619047616,0.05820105820105814,227,0.5770925110132159,0.2824278022515909,0.45,true,false
0.3,0.45,all,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),1040,0.38076923076923075,-0.15384615384615397,339,0.37168141592920356,-0.17404129793510326,0.45,false,true
0.3,0.45,all,$100K-1M,baseline,1048,0.3931297709923664,-0.12637828668363027,647,0.45904173106646057,0.020092735703245657,0.45,false,false
0.3,0.45,all,$100K-1M,EXP_HIGH+MID ≥50%,257,0.39299610894941633,-0.12667531344574146,244,0.48360655737704916,0.07468123861566478,0.45,false,false
0.3,0.45,all,$100K-1M,EXP_HIGH+MID ≥80%,140,0.40714285714285714,-0.09523809523809523,168,0.5119047619047619,0.13756613756613745,0.45,false,false
0.3,0.45,all,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,157,0.3821656050955414,-0.15074309978768574,130,0.43846153846153846,-0.02564102564102566,0.45,false,true
0.3,0.45,all,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),409,0.36674816625916873,-0.18500407497962512,165,0.43636363636363634,-0.030303030303030387,0.45,false,true
0.3,0.45,all,>$1M,baseline,187,0.44919786096256686,-0.0017825311942958333,193,0.39896373056994816,-0.11341393206678185,0.45,false,true
0.3,0.45,all,>$1M,EXP_HIGH+MID ≥50%,40,0.45,0.0,68,0.36764705882352944,-0.18300653594771243,0.45,false,false
0.3,0.45,all,>$1M,EXP_HIGH+MID ≥80%,16,0.4375,-0.02777777777777779,45,0.3111111111111111,-0.308641975308642,0.45,false,true
0.3,0.45,all,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,30,0.4,-0.11111111111111105,36,0.3888888888888889,-0.13580246913580252,0.45,false,true
0.3,0.45,all,>$1M,FRESH+NEW+SEMI ≥50% (fade),77,0.4675324675324675,0.03896103896103886,49,0.32653061224489793,-0.2743764172335602,0.45,false,false
0.3,0.5,≤1h,all,baseline,2900,0.4803448275862069,-0.03931034482758622,1562,0.47439180537772085,-0.05121638924455829,0.5,false,true
0.3,0.5,≤1h,all,EXP_HIGH+MID ≥50%,722,0.53601108033241,0.07202216066481992,612,0.5277777777777778,0.05555555555555558,0.5,true,false
0.3,0.5,≤1h,all,EXP_HIGH+MID ≥80%,531,0.544256120527307,0.08851224105461397,472,0.5402542372881356,0.0805084745762712,0.5,true,false
0.3,0.5,≤1h,all,nw≥4 + EXP_HIGH+MID ≥50%,259,0.5521235521235521,0.10424710424710426,254,0.5275590551181102,0.055118110236220375,0.5,true,false
0.3,0.5,≤1h,all,FRESH+NEW+SEMI ≥50% (fade),1165,0.44377682403433477,-0.11244635193133046,437,0.43478260869565216,-0.13043478260869568,0.5,false,true
0.3,0.5,≤1h,<$1K,baseline,450,0.5244444444444445,0.04888888888888898,161,0.45962732919254656,-0.08074534161490687,0.5,false,false
0.3,0.5,≤1h,<$1K,EXP_HIGH+MID ≥50%,77,0.5454545454545454,0.09090909090909083,46,0.5,0.0,0.5,false,false
0.3,0.5,≤1h,<$1K,EXP_HIGH+MID ≥80%,73,0.547945205479452,0.09589041095890405,43,0.5116279069767442,0.023255813953488413,0.5,true,false
0.3,0.5,≤1h,<$1K,FRESH+NEW+SEMI ≥50% (fade),239,0.5313807531380753,0.06276150627615062,61,0.4262295081967213,-0.14754098360655743,0.5,false,false
0.3,0.5,≤1h,$1K-10K,baseline,394,0.49746192893401014,-0.005076142131979711,173,0.5202312138728323,0.040462427745664664,0.5,false,false
0.3,0.5,≤1h,$1K-10K,EXP_HIGH+MID ≥50%,122,0.5491803278688525,0.09836065573770503,74,0.6486486486486487,0.29729729729729737,0.5,true,false
0.3,0.5,≤1h,$1K-10K,EXP_HIGH+MID ≥80%,99,0.5555555555555556,0.11111111111111116,62,0.6290322580645161,0.25806451612903225,0.5,true,false
0.3,0.5,≤1h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,26,0.5769230769230769,0.15384615384615374,23,0.6086956521739131,0.21739130434782616,0.5,true,false
0.3,0.5,≤1h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),145,0.3931034482758621,-0.21379310344827585,43,0.4186046511627907,-0.16279069767441856,0.5,false,true
0.3,0.5,≤1h,$10K-100K,baseline,1477,0.4820582261340555,-0.035883547731888954,744,0.4529569892473118,-0.09408602150537637,0.5,false,true
0.3,0.5,≤1h,$10K-100K,EXP_HIGH+MID ≥50%,379,0.5514511873350924,0.1029023746701847,301,0.5149501661129569,0.029900332225913706,0.5,true,false
0.3,0.5,≤1h,$10K-100K,EXP_HIGH+MID ≥80%,270,0.5555555555555556,0.11111111111111116,225,0.52,0.040000000000000036,0.5,true,false
0.3,0.5,≤1h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,151,0.5827814569536424,0.16556291390728473,135,0.5925925925925926,0.18518518518518512,0.5,true,false
0.3,0.5,≤1h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),547,0.43875685557586835,-0.12248628884826329,190,0.4,-0.19999999999999996,0.5,false,true
0.3,0.5,≤1h,$100K-1M,baseline,493,0.4198782961460446,-0.1602434077079108,387,0.5090439276485789,0.01808785529715773,0.5,false,false
0.3,0.5,≤1h,$100K-1M,EXP_HIGH+MID ≥50%,124,0.4596774193548387,-0.08064516129032262,158,0.5316455696202531,0.06329113924050622,0.5,false,false
0.3,0.5,≤1h,$100K-1M,EXP_HIGH+MID ≥80%,85,0.4823529411764706,-0.03529411764705881,119,0.5798319327731093,0.1596638655462186,0.5,false,false
0.3,0.5,≤1h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,62,0.46774193548387094,-0.06451612903225812,77,0.44155844155844154,-0.11688311688311692,0.5,false,true
0.3,0.5,≤1h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),203,0.3793103448275862,-0.24137931034482762,114,0.5,0.0,0.5,false,false
0.3,0.5,≤1h,>$1M,baseline,86,0.4883720930232558,-0.023255813953488413,97,0.44329896907216493,-0.11340206185567014,0.5,false,true
0.3,0.5,≤1h,>$1M,EXP_HIGH+MID ≥50%,20,0.6,0.19999999999999996,33,0.3939393939393939,-0.21212121212121215,0.5,false,false
0.3,0.5,≤1h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,17,0.5882352941176471,0.17647058823529416,17,0.35294117647058826,-0.2941176470588235,0.5,false,false
0.3,0.5,≤1h,>$1M,FRESH+NEW+SEMI ≥50% (fade),31,0.5161290322580645,0.032258064516129004,29,0.4482758620689655,-0.10344827586206895,0.5,false,false
0.3,0.5,≤6h,all,baseline,3585,0.4792189679218968,-0.041562064156206446,1907,0.48610382800209756,-0.02779234399580488,0.5,false,true
0.3,0.5,≤6h,all,EXP_HIGH+MID ≥50%,893,0.5263157894736842,0.05263157894736836,745,0.538255033557047,0.07651006711409392,0.5,true,false
0.3,0.5,≤6h,all,EXP_HIGH+MID ≥80%,621,0.5410628019323671,0.08212560386473422,534,0.5430711610486891,0.08614232209737827,0.5,true,false
0.3,0.5,≤6h,all,nw≥4 + EXP_HIGH+MID ≥50%,368,0.5244565217391305,0.048913043478260976,352,0.5568181818181818,0.11363636363636354,0.5,true,false
0.3,0.5,≤6h,all,FRESH+NEW+SEMI ≥50% (fade),1420,0.44647887323943664,-0.10704225352112673,513,0.4522417153996101,-0.09551656920077978,0.5,false,true
0.3,0.5,≤6h,<$1K,baseline,611,0.5319148936170213,0.06382978723404253,238,0.47058823529411764,-0.05882352941176472,0.5,false,false
0.3,0.5,≤6h,<$1K,EXP_HIGH+MID ≥50%,117,0.5299145299145299,0.05982905982905984,76,0.5394736842105263,0.07894736842105265,0.5,true,false
0.3,0.5,≤6h,<$1K,EXP_HIGH+MID ≥80%,106,0.5566037735849056,0.1132075471698113,68,0.5441176470588235,0.08823529411764697,0.5,true,false
0.3,0.5,≤6h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,9,0.2222222222222222,-0.5555555555555556,9,0.5555555555555556,0.11111111111111116,0.5,false,false
0.3,0.5,≤6h,<$1K,FRESH+NEW+SEMI ≥50% (fade),307,0.5472312703583062,0.09446254071661242,81,0.4691358024691358,-0.06172839506172845,0.5,false,false
0.3,0.5,≤6h,$1K-10K,baseline,551,0.484573502722323,-0.030852994555353952,236,0.5211864406779662,0.04237288135593231,0.5,false,false
0.3,0.5,≤6h,$1K-10K,EXP_HIGH+MID ≥50%,167,0.5568862275449101,0.11377245508982026,98,0.6326530612244898,0.26530612244897966,0.5,true,false
0.3,0.5,≤6h,$1K-10K,EXP_HIGH+MID ≥80%,122,0.5655737704918032,0.13114754098360648,76,0.5921052631578947,0.18421052631578938,0.5,true,false
0.3,0.5,≤6h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,52,0.5961538461538461,0.1923076923076923,43,0.627906976744186,0.2558139534883721,0.5,true,false
0.3,0.5,≤6h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),199,0.38190954773869346,-0.2361809045226131,60,0.4666666666666667,-0.06666666666666665,0.5,false,true
0.3,0.5,≤6h,$10K-100K,baseline,1715,0.4816326530612245,-0.03673469387755102,889,0.4701912260967379,-0.059617547806524174,0.5,false,true
0.3,0.5,≤6h,$10K-100K,EXP_HIGH+MID ≥50%,434,0.5391705069124424,0.07834101382488479,357,0.5266106442577031,0.053221288515406195,0.5,true,false
0.3,0.5,≤6h,$10K-100K,EXP_HIGH+MID ≥80%,294,0.5510204081632653,0.1020408163265305,245,0.5224489795918368,0.044897959183673564,0.5,true,false
0.3,0.5,≤6h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,198,0.5505050505050505,0.101010101010101,184,0.6086956521739131,0.21739130434782616,0.5,true,false
0.3,0.5,≤6h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),624,0.4407051282051282,-0.11858974358974361,220,0.42727272727272725,-0.1454545454545455,0.5,false,true
0.3,0.5,≤6h,$100K-1M,baseline,604,0.4139072847682119,-0.17218543046357615,438,0.5091324200913242,0.0182648401826484,0.5,false,false
0.3,0.5,≤6h,$100K-1M,EXP_HIGH+MID ≥50%,152,0.4407894736842105,-0.11842105263157898,178,0.5337078651685393,0.0674157303370786,0.5,false,false
0.3,0.5,≤6h,$100K-1M,EXP_HIGH+MID ≥80%,94,0.4574468085106383,-0.08510638297872342,122,0.5901639344262295,0.180327868852459,0.5,false,false
0.3,0.5,≤6h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,90,0.43333333333333335,-0.1333333333333333,96,0.4583333333333333,-0.08333333333333337,0.5,false,true
0.3,0.5,≤6h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),249,0.3815261044176707,-0.23694779116465858,122,0.47540983606557374,-0.049180327868852514,0.5,false,true
0.3,0.5,≤6h,>$1M,baseline,104,0.4807692307692308,-0.038461538461538436,106,0.4811320754716981,-0.037735849056603765,0.5,false,true
0.3,0.5,≤6h,>$1M,EXP_HIGH+MID ≥50%,23,0.6086956521739131,0.21739130434782616,36,0.4166666666666667,-0.16666666666666663,0.5,false,false
0.3,0.5,≤6h,>$1M,EXP_HIGH+MID ≥80%,5,0.6,0.19999999999999996,23,0.34782608695652173,-0.30434782608695654,0.5,false,false
0.3,0.5,≤6h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,19,0.631578947368421,0.26315789473684204,20,0.4,-0.19999999999999996,0.5,false,false
0.3,0.5,≤6h,>$1M,FRESH+NEW+SEMI ≥50% (fade),41,0.4878048780487805,-0.024390243902439046,30,0.4666666666666667,-0.06666666666666665,0.5,false,true
0.3,0.5,≤24h,all,baseline,4037,0.4783254892246718,-0.04334902155065645,2076,0.48554913294797686,-0.028901734104046284,0.5,false,true
0.3,0.5,≤24h,all,EXP_HIGH+MID ≥50%,1005,0.5184079601990049,0.03681592039800985,805,0.5403726708074534,0.08074534161490687,0.5,true,false
0.3,0.5,≤24h,all,EXP_HIGH+MID ≥80%,669,0.5351270553064275,0.07025411061285491,555,0.5477477477477477,0.09549549549549541,0.5,true,false
0.3,0.5,≤24h,all,nw≥4 + EXP_HIGH+MID ≥50%,460,0.508695652173913,0.017391304347825987,400,0.56,0.1200000000000001,0.5,true,false
0.3,0.5,≤24h,all,FRESH+NEW+SEMI ≥50% (fade),1578,0.44930291508238274,-0.10139416983523453,552,0.4528985507246377,-0.09420289855072461,0.5,false,true
0.3,0.5,≤24h,<$1K,baseline,684,0.5292397660818714,0.0584795321637428,263,0.45627376425855515,-0.0874524714828897,0.5,false,false
0.3,0.5,≤24h,<$1K,EXP_HIGH+MID ≥50%,130,0.5153846153846153,0.03076923076923066,85,0.5294117647058824,0.05882352941176472,0.5,true,false
0.3,0.5,≤24h,<$1K,EXP_HIGH+MID ≥80%,115,0.5478260869565217,0.09565217391304337,76,0.5394736842105263,0.07894736842105265,0.5,true,false
0.3,0.5,≤24h,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,15,0.26666666666666666,-0.4666666666666667,10,0.5,0.0,0.5,false,false
0.3,0.5,≤24h,<$1K,FRESH+NEW+SEMI ≥50% (fade),344,0.5348837209302325,0.06976744186046502,91,0.45054945054945056,-0.09890109890109888,0.5,false,false
0.3,0.5,≤24h,$1K-10K,baseline,675,0.482962962962963,-0.034074074074074034,268,0.5298507462686567,0.05970149253731338,0.5,false,false
0.3,0.5,≤24h,$1K-10K,EXP_HIGH+MID ≥50%,197,0.5482233502538071,0.09644670050761417,109,0.6513761467889908,0.3027522935779816,0.5,true,false
0.3,0.5,≤24h,$1K-10K,EXP_HIGH+MID ≥80%,136,0.5514705882352942,0.10294117647058831,81,0.6172839506172839,0.23456790123456783,0.5,true,false
0.3,0.5,≤24h,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,76,0.5526315789473685,0.10526315789473695,52,0.6730769230769231,0.34615384615384626,0.5,true,false
0.3,0.5,≤24h,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),241,0.3941908713692946,-0.2116182572614108,67,0.47761194029850745,-0.04477611940298509,0.5,false,true
0.3,0.5,≤24h,$10K-100K,baseline,1878,0.47816826411075614,-0.04366347177848773,965,0.47046632124352333,-0.059067357512953333,0.5,false,true
0.3,0.5,≤24h,$10K-100K,EXP_HIGH+MID ≥50%,478,0.5313807531380753,0.06276150627615062,385,0.5324675324675324,0.06493506493506485,0.5,true,false
0.3,0.5,≤24h,$10K-100K,EXP_HIGH+MID ≥80%,314,0.5477707006369427,0.09554140127388533,253,0.525691699604743,0.05138339920948609,0.5,true,false
0.3,0.5,≤24h,$10K-100K,nw≥4 + EXP_HIGH+MID ≥50%,235,0.5361702127659574,0.07234042553191489,210,0.6095238095238096,0.21904761904761916,0.5,true,false
0.3,0.5,≤24h,$10K-100K,FRESH+NEW+SEMI ≥50% (fade),670,0.44477611940298506,-0.11044776119402988,240,0.43333333333333335,-0.1333333333333333,0.5,false,true
0.3,0.5,≤24h,$100K-1M,baseline,677,0.42097488921713444,-0.15805022156573112,464,0.5129310344827587,0.02586206896551735,0.5,false,false
0.3,0.5,≤24h,$100K-1M,EXP_HIGH+MID ≥50%,170,0.4411764705882353,-0.11764705882352944,185,0.5243243243243243,0.048648648648648596,0.5,false,false
0.3,0.5,≤24h,$100K-1M,EXP_HIGH+MID ≥80%,99,0.45454545454545453,-0.09090909090909094,122,0.5901639344262295,0.180327868852459,0.5,false,false
0.3,0.5,≤24h,$100K-1M,nw≥4 + EXP_HIGH+MID ≥50%,108,0.4351851851851852,-0.12962962962962965,103,0.44660194174757284,-0.10679611650485432,0.5,false,true
0.3,0.5,≤24h,$100K-1M,FRESH+NEW+SEMI ≥50% (fade),274,0.39416058394160586,-0.21167883211678828,123,0.4796747967479675,-0.04065040650406504,0.5,false,true
0.3,0.5,≤24h,>$1M,baseline,123,0.4878048780487805,-0.024390243902439046,116,0.46551724137931033,-0.06896551724137934,0.5,false,true
0.3,0.5,≤24h,>$1M,EXP_HIGH+MID ≥50%,30,0.5666666666666667,0.1333333333333333,41,0.4146341463414634,-0.1707317073170732,0.5,false,false
0.3,0.5,≤24h,>$1M,EXP_HIGH+MID ≥80%,5,0.6,0.19999999999999996,23,0.34782608695652173,-0.30434782608695654,0.5,false,false
0.3,0.5,≤24h,>$1M,nw≥4 + EXP_HIGH+MID ≥50%,26,0.5769230769230769,0.15384615384615374,25,0.4,-0.19999999999999996,0.5,false,false
0.3,0.5,≤24h,>$1M,FRESH+NEW+SEMI ≥50% (fade),49,0.4897959183673469,-0.020408163265306145,31,0.45161290322580644,-0.09677419354838712,0.5,false,true
0.3,0.5,all,all,baseline,4472,0.4809928443649374,-0.03801431127012522,2189,0.4842393787117405,-0.031521242576519004,0.5,false,true
0.3,0.5,all,all,EXP_HIGH+MID ≥50%,1108,0.5126353790613718,0.025270758122743597,849,0.541813898704358,0.08362779740871606,0.5,true,false
0.3,0.5,all,all,EXP_HIGH+MID ≥80%,690,0.5318840579710145,0.06376811594202891,567,0.5502645502645502,0.10052910052910047,0.5,true,false
0.3,0.5,all,all,nw≥4 + EXP_HIGH+MID ≥50%,556,0.4982014388489209,-0.003597122302158251,439,0.5580865603644647,0.11617312072892938,0.5,false,false
0.3,0.5,all,all,FRESH+NEW+SEMI ≥50% (fade),1701,0.45796590241034685,-0.0840681951793063,569,0.44639718804920914,-0.10720562390158173,0.5,false,true
0.3,0.5,all,<$1K,baseline,724,0.5290055248618785,0.058011049723756924,287,0.4634146341463415,-0.07317073170731703,0.5,false,false
0.3,0.5,all,<$1K,EXP_HIGH+MID ≥50%,139,0.5035971223021583,0.007194244604316502,92,0.5434782608695652,0.08695652173913038,0.5,true,false
0.3,0.5,all,<$1K,EXP_HIGH+MID ≥80%,121,0.5454545454545454,0.09090909090909083,80,0.55,0.10000000000000009,0.5,true,false
0.3,0.5,all,<$1K,nw≥4 + EXP_HIGH+MID ≥50%,20,0.25,-0.5,12,0.5,0.0,0.5,false,false
0.3,0.5,all,<$1K,FRESH+NEW+SEMI ≥50% (fade),366,0.5355191256830601,0.0710382513661203,100,0.44,-0.12,0.5,false,false
0.3,0.5,all,$1K-10K,baseline,767,0.4876140808344198,-0.024771838331160367,293,0.5221843003412969,0.04436860068259385,0.5,false,false
0.3,0.5,all,$1K-10K,EXP_HIGH+MID ≥50%,220,0.5409090909090909,0.08181818181818179,118,0.635593220338983,0.27118644067796605,0.5,true,false
0.3,0.5,all,$1K-10K,EXP_HIGH+MID ≥80%,144,0.5416666666666666,0.08333333333333326,83,0.6144578313253012,0.22891566265060237,0.5,true,false
0.3,0.5,all,$1K-10K,nw≥4 + EXP_HIGH+MID ≥50%,97,0.5257731958762887,0.05154639175257736,61,0.639344262295082,0.278688524590164,0.5,true,false
0.3,0.5,all,$1K-10K,FRESH+NEW+SEMI ≥50% (fade),272,0.41911764705882354,-0.16176470588235292,72,0.4583333333333333,-0.08333333333333337,0.5,false,true
0.3,0.5,all,$10K-100K,baseline,2050,0.48,-0.040000000000000036,1000,0.469,-0.062000000000000055,0.5,false,true
