low,high,dur_label,filter,train_n,train_wr,train_roi,hold_n,hold_wr,hold_roi,entry_price,robust,fade_robust
0.05,0.5,all,EXP_HIGH+MID ≥50%,118,0.5338983050847458,0.06779661016949157,112,0.42857142857142855,-0.1428571428571429,0.5,false,false
0.05,0.5,all,EXP_HIGH+MID ≥80%,57,0.5614035087719298,0.12280701754385959,43,0.46511627906976744,-0.06976744186046513,0.5,false,false
0.05,0.5,all,nw≥4 + EXP_HIGH+MID ≥50%,77,0.5064935064935064,0.01298701298701288,88,0.38636363636363635,-0.2272727272727273,0.5,false,false
0.05,0.5,all,FRESH+NEW+SEMI ≥50% (fade),224,0.39285714285714285,-0.2142857142857143,76,0.35526315789473684,-0.2894736842105263,0.5,false,true
0.05,0.55,≤1h,baseline,243,0.4773662551440329,-0.13206135428357657,119,0.36134453781512604,-0.3430099312452254,0.55,false,true
0.05,0.55,≤1h,EXP_HIGH+MID ≥50%,54,0.6481481481481481,0.17845117845117842,41,0.4146341463414634,-0.24611973392461206,0.55,false,false
0.05,0.55,≤1h,EXP_HIGH+MID ≥80%,34,0.7058823529411765,0.28342245989304815,23,0.43478260869565216,-0.20948616600790526,0.55,false,false
0.05,0.55,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,26,0.5769230769230769,0.04895104895104874,27,0.37037037037037035,-0.32659932659932667,0.55,false,false
0.05,0.55,≤1h,FRESH+NEW+SEMI ≥50% (fade),99,0.42424242424242425,-0.22865013774104692,41,0.2682926829268293,-0.5121951219512195,0.55,false,true
0.05,0.55,≤6h,baseline,348,0.4511494252873563,-0.17972831765935227,186,0.3709677419354839,-0.32551319648093846,0.55,false,true
0.05,0.55,≤6h,EXP_HIGH+MID ≥50%,72,0.5972222222222222,0.08585858585858586,69,0.43478260869565216,-0.20948616600790526,0.55,false,false
0.05,0.55,≤6h,EXP_HIGH+MID ≥80%,42,0.6666666666666666,0.21212121212121193,33,0.45454545454545453,-0.17355371900826455,0.55,false,false
0.05,0.55,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,38,0.5526315789473685,0.004784688995215225,52,0.38461538461538464,-0.30069930069930073,0.55,false,false
0.05,0.55,≤6h,FRESH+NEW+SEMI ≥50% (fade),137,0.41605839416058393,-0.24353019243530205,55,0.3090909090909091,-0.43801652892561993,0.55,false,true
0.05,0.55,≤24h,baseline,409,0.44254278728606355,-0.1953767503889754,231,0.3722943722943723,-0.3231011412829595,0.55,false,true
0.05,0.55,≤24h,EXP_HIGH+MID ≥50%,92,0.5760869565217391,0.04743083003952564,90,0.4222222222222222,-0.23232323232323238,0.55,false,false
0.05,0.55,≤24h,EXP_HIGH+MID ≥80%,47,0.6595744680851063,0.19922630560928423,37,0.40540540540540543,-0.2628992628992629,0.55,false,false
0.05,0.55,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,58,0.5344827586206896,-0.028213166144200774,72,0.3888888888888889,-0.29292929292929293,0.55,false,true
0.05,0.55,≤24h,FRESH+NEW+SEMI ≥50% (fade),154,0.42207792207792205,-0.23258559622195996,61,0.32786885245901637,-0.4038748137108794,0.55,false,true
0.05,0.55,all,baseline,568,0.4242957746478873,-0.22855313700384128,290,0.3931034482758621,-0.28526645768025083,0.55,false,true
0.05,0.55,all,EXP_HIGH+MID ≥50%,117,0.5470085470085471,-0.00543900543900544,106,0.46226415094339623,-0.1595197255574614,0.55,false,true
0.05,0.55,all,EXP_HIGH+MID ≥80%,51,0.6274509803921569,0.14081996434937594,39,0.4358974358974359,-0.20745920745920754,0.55,false,false
0.05,0.55,all,nw≥4 + EXP_HIGH+MID ≥50%,82,0.5121951219512195,-0.06873614190687372,87,0.4367816091954023,-0.2058516196447231,0.55,false,true
0.05,0.55,all,FRESH+NEW+SEMI ≥50% (fade),205,0.3951219512195122,-0.28159645232815966,67,0.3582089552238806,-0.34871099050203536,0.55,false,true
0.05,0.6,≤1h,baseline,215,0.5023255813953489,-0.16279069767441845,95,0.4421052631578947,-0.26315789473684215,0.6,false,true
0.05,0.6,≤1h,EXP_HIGH+MID ≥50%,51,0.6470588235294118,0.07843137254901977,26,0.5384615384615384,-0.10256410256410253,0.6,false,false
0.05,0.6,≤1h,EXP_HIGH+MID ≥80%,30,0.7,0.16666666666666674,16,0.5625,-0.0625,0.6,false,false
0.05,0.6,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,26,0.6153846153846154,0.025641025641025772,20,0.45,-0.25,0.6,false,false
0.05,0.6,≤1h,FRESH+NEW+SEMI ≥50% (fade),83,0.43373493975903615,-0.27710843373493976,38,0.3157894736842105,-0.4736842105263158,0.6,false,true
0.05,0.6,≤6h,baseline,313,0.46645367412140576,-0.22257720979765705,152,0.4342105263157895,-0.2763157894736842,0.6,false,true
0.05,0.6,≤6h,EXP_HIGH+MID ≥50%,70,0.6142857142857143,0.023809523809523947,49,0.5510204081632653,-0.08163265306122458,0.6,false,false
0.05,0.6,≤6h,EXP_HIGH+MID ≥80%,38,0.6578947368421053,0.09649122807017552,25,0.56,-0.06666666666666654,0.6,false,false
0.05,0.6,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,39,0.5897435897435898,-0.017094017094017033,40,0.475,-0.20833333333333337,0.6,false,true
0.05,0.6,≤6h,FRESH+NEW+SEMI ≥50% (fade),120,0.4083333333333333,-0.3194444444444444,53,0.33962264150943394,-0.4339622641509434,0.6,false,true
0.05,0.6,≤24h,baseline,375,0.464,-0.22666666666666657,196,0.42857142857142855,-0.2857142857142857,0.6,false,true
0.05,0.6,≤24h,EXP_HIGH+MID ≥50%,89,0.5955056179775281,-0.0074906367041197575,67,0.5223880597014925,-0.12935323383084585,0.6,false,true
0.05,0.6,≤24h,EXP_HIGH+MID ≥80%,43,0.6511627906976745,0.08527131782945752,29,0.5172413793103449,-0.13793103448275856,0.6,false,false
0.05,0.6,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,58,0.5689655172413793,-0.051724137931034364,57,0.47368421052631576,-0.21052631578947367,0.6,false,true
0.05,0.6,≤24h,FRESH+NEW+SEMI ≥50% (fade),136,0.41911764705882354,-0.30147058823529405,60,0.35,-0.41666666666666663,0.6,false,true
0.05,0.6,all,baseline,533,0.44840525328330205,-0.25265791119449654,252,0.44841269841269843,-0.25264550264550256,0.6,false,true
0.05,0.6,all,EXP_HIGH+MID ≥50%,116,0.5689655172413793,-0.051724137931034364,83,0.5662650602409639,-0.056224899598393496,0.6,false,true
0.05,0.6,all,EXP_HIGH+MID ≥80%,48,0.625,0.04166666666666674,31,0.5483870967741935,-0.08602150537634412,0.6,false,false
0.05,0.6,all,nw≥4 + EXP_HIGH+MID ≥50%,84,0.5476190476190477,-0.08730158730158721,72,0.5277777777777778,-0.12037037037037035,0.6,false,true
0.05,0.6,all,FRESH+NEW+SEMI ≥50% (fade),184,0.41304347826086957,-0.31159420289855067,65,0.36923076923076925,-0.3846153846153846,0.6,false,true
0.1,0.15,≤1h,baseline,5231,0.15484610973045307,0.03230739820302042,2756,0.15856313497822933,0.05708756652152891,0.15,true,false
0.1,0.15,≤1h,EXP_HIGH+MID ≥50%,1082,0.18207024029574861,0.21380160197165754,928,0.18318965517241378,0.22126436781609193,0.15,true,false
0.1,0.15,≤1h,EXP_HIGH+MID ≥80%,844,0.1848341232227488,0.23222748815165883,749,0.18691588785046728,0.24610591900311518,0.15,true,false
0.1,0.15,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,234,0.15384615384615385,0.025641025641025772,230,0.21304347826086956,0.42028985507246386,0.15,true,false
0.1,0.15,≤1h,FRESH+NEW+SEMI ≥50% (fade),2477,0.14170367379895035,-0.05530884134033098,928,0.1411637931034483,-0.05890804597701138,0.15,false,true
0.1,0.15,≤6h,baseline,6238,0.15100993908303945,0.006732927220262974,3136,0.16262755102040816,0.08418367346938771,0.15,true,false
0.1,0.15,≤6h,EXP_HIGH+MID ≥50%,1320,0.17575757575757575,0.1717171717171717,1067,0.18837863167760074,0.25585754451733833,0.15,true,false
0.1,0.15,≤6h,EXP_HIGH+MID ≥80%,997,0.1855566700100301,0.23704446673353408,834,0.1906474820143885,0.2709832134292567,0.15,true,false
0.1,0.15,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,345,0.14782608695652175,-0.01449275362318836,299,0.21739130434782608,0.4492753623188406,0.15,false,false
0.1,0.15,≤6h,FRESH+NEW+SEMI ≥50% (fade),2871,0.13758272378962033,-0.08278184140253109,1024,0.1416015625,-0.05598958333333326,0.15,false,true
0.1,0.15,≤24h,baseline,6689,0.14964867693227688,-0.002342153784820833,3296,0.16474514563106796,0.09830097087378653,0.15,false,false
0.1,0.15,≤24h,EXP_HIGH+MID ≥50%,1420,0.17535211267605633,0.16901408450704225,1123,0.19056099732858414,0.27040664885722765,0.15,true,false
0.1,0.15,≤24h,EXP_HIGH+MID ≥80%,1049,0.18493803622497618,0.23292024149984125,873,0.19358533791523483,0.2905689194348988,0.15,true,false
0.1,0.15,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,395,0.1468354430379747,-0.021097046413502074,322,0.2080745341614907,0.38716356107660466,0.15,false,false
0.1,0.15,≤24h,FRESH+NEW+SEMI ≥50% (fade),3057,0.13509977101733725,-0.09933485988441826,1078,0.14471243042671614,-0.03525046382189234,0.15,false,true
0.1,0.15,all,baseline,6913,0.1484160277737596,-0.010559814841602733,3331,0.1657160012008406,0.10477334133893734,0.15,false,false
0.1,0.15,all,EXP_HIGH+MID ≥50%,1472,0.17255434782608695,0.1503623188405796,1134,0.19135802469135801,0.27572016460905346,0.15,true,false
0.1,0.15,all,EXP_HIGH+MID ≥80%,1077,0.18198700092850512,0.21324667285670085,880,0.1943181818181818,0.2954545454545454,0.15,true,false
0.1,0.15,all,nw≥4 + EXP_HIGH+MID ≥50%,428,0.14485981308411214,-0.034267912772585674,331,0.2054380664652568,0.3695871097683787,0.15,false,false
0.1,0.15,all,FRESH+NEW+SEMI ≥50% (fade),3134,0.13529036375239312,-0.09806424165071248,1085,0.14377880184331798,-0.041474654377880116,0.15,false,true
0.1,0.2,≤1h,baseline,2653,0.21296645307199397,0.06483226535996978,1406,0.1906116642958748,-0.04694167852062603,0.2,false,false
0.1,0.2,≤1h,EXP_HIGH+MID ≥50%,564,0.26595744680851063,0.32978723404255317,504,0.2361111111111111,0.18055555555555536,0.2,true,false
0.1,0.2,≤1h,EXP_HIGH+MID ≥80%,407,0.26044226044226043,0.302211302211302,366,0.24043715846994534,0.20218579234972656,0.2,true,false
0.1,0.2,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,182,0.24725274725274726,0.2362637362637363,190,0.28421052631578947,0.42105263157894735,0.2,true,false
0.1,0.2,≤1h,FRESH+NEW+SEMI ≥50% (fade),1183,0.18765849535080303,-0.06170752324598483,446,0.1591928251121076,-0.20403587443946203,0.2,false,true
0.1,0.2,≤6h,baseline,3259,0.20957348880024548,0.047867444001227444,1715,0.1988338192419825,-0.005830903790087438,0.2,false,false
0.1,0.2,≤6h,EXP_HIGH+MID ≥50%,712,0.25,0.25,621,0.24154589371980675,0.20772946859903363,0.2,true,false
0.1,0.2,≤6h,EXP_HIGH+MID ≥80%,487,0.25051334702258726,0.25256673511293615,421,0.24703087885985747,0.2351543942992873,0.2,true,false
0.1,0.2,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,279,0.22939068100358423,0.1469534050179211,276,0.2898550724637681,0.4492753623188406,0.2,true,false
0.1,0.2,≤6h,FRESH+NEW+SEMI ≥50% (fade),1432,0.18365921787709497,-0.0817039106145252,514,0.1556420233463035,-0.22178988326848248,0.2,false,true
0.1,0.2,≤24h,baseline,3555,0.20675105485232068,0.03375527426160341,1856,0.2009698275862069,0.004849137931034475,0.2,true,false
0.1,0.2,≤24h,EXP_HIGH+MID ≥50%,777,0.24581724581724582,0.229086229086229,676,0.24260355029585798,0.21301775147928992,0.2,true,false
0.1,0.2,≤24h,EXP_HIGH+MID ≥80%,524,0.2480916030534351,0.24045801526717558,448,0.25,0.25,0.2,true,false
0.1,0.2,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,322,0.21739130434782608,0.08695652173913038,312,0.27884615384615385,0.39423076923076916,0.2,true,false
0.1,0.2,≤24h,FRESH+NEW+SEMI ≥50% (fade),1552,0.18234536082474226,-0.08827319587628879,548,0.16058394160583941,-0.197080291970803,0.2,false,true
0.1,0.2,all,baseline,3832,0.20328810020876828,0.016440501043841316,1921,0.2030192608016658,0.015096304008328953,0.2,true,false
0.1,0.2,all,EXP_HIGH+MID ≥50%,842,0.24109263657957244,0.20546318289786214,698,0.24498567335243554,0.22492836676217753,0.2,true,false
0.1,0.2,all,EXP_HIGH+MID ≥80%,543,0.24125230202578268,0.20626151012891336,458,0.25327510917030566,0.26637554585152823,0.2,true,false
0.1,0.2,all,nw≥4 + EXP_HIGH+MID ≥50%,376,0.2154255319148936,0.07712765957446788,332,0.27710843373493976,0.3855421686746987,0.2,true,false
0.1,0.2,all,FRESH+NEW+SEMI ≥50% (fade),1645,0.17933130699088146,-0.10334346504559278,557,0.16337522441651706,-0.1831238779174148,0.2,false,true
0.1,0.25,≤1h,baseline,1815,0.24573002754820936,-0.017079889807162574,976,0.22028688524590165,-0.11885245901639341,0.25,false,true
0.1,0.25,≤1h,EXP_HIGH+MID ≥50%,382,0.3324607329842932,0.32984293193717273,354,0.2909604519774011,0.16384180790960445,0.25,true,false
0.1,0.25,≤1h,EXP_HIGH+MID ≥80%,281,0.3309608540925267,0.3238434163701067,254,0.29133858267716534,0.16535433070866135,0.25,true,false
0.1,0.25,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,140,0.30714285714285716,0.22857142857142865,148,0.32432432432432434,0.29729729729729737,0.25,true,false
0.1,0.25,≤1h,FRESH+NEW+SEMI ≥50% (fade),808,0.21287128712871287,-0.14851485148514854,310,0.17419354838709677,-0.3032258064516129,0.25,false,true
0.1,0.25,≤6h,baseline,2264,0.2420494699646643,-0.03180212014134276,1219,0.22969647251845776,-0.08121410992616895,0.25,false,true
0.1,0.25,≤6h,EXP_HIGH+MID ≥50%,481,0.30353430353430355,0.2141372141372142,437,0.2951945080091533,0.18077803203661325,0.25,true,false
0.1,0.25,≤6h,EXP_HIGH+MID ≥80%,332,0.31626506024096385,0.2650602409638554,289,0.29411764705882354,0.17647058823529416,0.25,true,false
0.1,0.25,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,209,0.2631578947368421,0.05263157894736836,211,0.32701421800947866,0.30805687203791465,0.25,true,false
0.1,0.25,≤6h,FRESH+NEW+SEMI ≥50% (fade),990,0.2101010101010101,-0.15959595959595962,368,0.17391304347826086,-0.30434782608695654,0.25,false,true
0.1,0.25,≤24h,baseline,2506,0.24261771747805266,-0.029529130087789346,1359,0.23693892568064753,-0.05224429727740987,0.25,false,true
0.1,0.25,≤24h,EXP_HIGH+MID ≥50%,543,0.30755064456721914,0.23020257826887658,490,0.30612244897959184,0.22448979591836737,0.25,true,false
0.1,0.25,≤24h,EXP_HIGH+MID ≥80%,361,0.32132963988919666,0.28531855955678664,314,0.29936305732484075,0.197452229299363,0.25,true,false
0.1,0.25,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,260,0.27307692307692305,0.0923076923076922,253,0.3359683794466403,0.3438735177865613,0.25,true,false
0.1,0.25,≤24h,FRESH+NEW+SEMI ≥50% (fade),1074,0.20670391061452514,-0.17318435754189943,399,0.17794486215538846,-0.28822055137844615,0.25,false,true
0.1,0.25,all,baseline,2766,0.23825018076644974,-0.04699927693420103,1435,0.24041811846689895,-0.0383275261324042,0.25,false,true
0.1,0.25,all,EXP_HIGH+MID ≥50%,597,0.30318257956448913,0.21273031825795652,510,0.31176470588235294,0.24705882352941178,0.25,true,false
0.1,0.25,all,EXP_HIGH+MID ≥80%,377,0.3103448275862069,0.24137931034482762,321,0.308411214953271,0.23364485981308403,0.25,true,false
0.1,0.25,all,nw≥4 + EXP_HIGH+MID ≥50%,311,0.2733118971061093,0.09324758842443726,271,0.33948339483394835,0.3579335793357934,0.25,true,false
0.1,0.25,all,FRESH+NEW+SEMI ≥50% (fade),1161,0.2058570198105082,-0.17657192075796724,411,0.18248175182481752,-0.27007299270072993,0.25,false,true
0.1,0.3,≤1h,baseline,1368,0.27631578947368424,-0.07894736842105254,751,0.24234354194407456,-0.19218819351975147,0.3,false,true
0.1,0.3,≤1h,EXP_HIGH+MID ≥50%,283,0.38515901060070673,0.2838633686690224,271,0.31365313653136534,0.045510455104551095,0.3,true,false
0.1,0.3,≤1h,EXP_HIGH+MID ≥80%,195,0.41025641025641024,0.36752136752136755,195,0.3230769230769231,0.0769230769230771,0.3,true,false
0.1,0.3,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,121,0.32231404958677684,0.07438016528925617,116,0.31896551724137934,0.06321839080459779,0.3,true,false
0.1,0.3,≤1h,FRESH+NEW+SEMI ≥50% (fade),613,0.23491027732463296,-0.21696574225122345,242,0.19834710743801653,-0.33884297520661155,0.3,false,true
0.1,0.3,≤6h,baseline,1763,0.2773681225184345,-0.07543959160521829,965,0.25699481865284973,-0.14335060449050085,0.3,false,true
0.1,0.3,≤6h,EXP_HIGH+MID ≥50%,378,0.36243386243386244,0.20811287477954155,350,0.3171428571428571,0.05714285714285716,0.3,true,false
0.1,0.3,≤6h,EXP_HIGH+MID ≥80%,241,0.4066390041493776,0.35546334716459205,224,0.3080357142857143,0.026785714285714413,0.3,true,false
0.1,0.3,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,190,0.30526315789473685,0.01754385964912286,179,0.33519553072625696,0.11731843575418988,0.3,true,false
0.1,0.3,≤6h,FRESH+NEW+SEMI ≥50% (fade),762,0.2388451443569554,-0.20384951881014868,291,0.1958762886597938,-0.3470790378006873,0.3,false,true
0.1,0.3,≤24h,baseline,1981,0.276123170116103,-0.07958943294632337,1091,0.2612282309807516,-0.12923923006416127,0.3,false,true
0.1,0.3,≤24h,EXP_HIGH+MID ≥50%,432,0.35648148148148145,0.18827160493827155,399,0.3283208020050125,0.09440267335004182,0.3,true,false
0.1,0.3,≤24h,EXP_HIGH+MID ≥80%,263,0.4068441064638783,0.356147021546261,249,0.3132530120481928,0.04417670682730934,0.3,true,false
0.1,0.3,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,236,0.3008474576271186,0.0028248587570620654,218,0.3486238532110092,0.16207951070336413,0.3,true,false
0.1,0.3,≤24h,FRESH+NEW+SEMI ≥50% (fade),845,0.23550295857988165,-0.21499013806706113,311,0.2057877813504823,-0.3140407288317256,0.3,false,true
0.1,0.3,all,baseline,2234,0.270367054610564,-0.09877648463145339,1172,0.26535836177474403,-0.11547212741751989,0.3,false,true
0.1,0.3,all,EXP_HIGH+MID ≥50%,485,0.34845360824742266,0.16151202749140903,422,0.33649289099526064,0.1216429699842021,0.3,true,false
0.1,0.3,all,EXP_HIGH+MID ≥80%,278,0.3920863309352518,0.3069544364508394,257,0.32684824902723736,0.08949416342412464,0.3,true,false
0.1,0.3,all,nw≥4 + EXP_HIGH+MID ≥50%,286,0.3006993006993007,0.002331002331002363,239,0.35564853556485354,0.18549511854951195,0.3,true,false
0.1,0.3,all,FRESH+NEW+SEMI ≥50% (fade),928,0.23168103448275862,-0.22772988505747127,322,0.2111801242236025,-0.2960662525879917,0.3,false,true
0.1,0.35,≤1h,baseline,1086,0.30755064456721914,-0.12128387266508811,587,0.2555366269165247,-0.26989535166707235,0.35,false,true
0.1,0.35,≤1h,EXP_HIGH+MID ≥50%,220,0.42727272727272725,0.22077922077922074,214,0.32710280373831774,-0.06542056074766356,0.35,false,false
0.1,0.35,≤1h,EXP_HIGH+MID ≥80%,147,0.46258503401360546,0.3216715257531586,150,0.34,-0.02857142857142847,0.35,false,false
0.1,0.35,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,104,0.375,0.0714285714285714,103,0.33980582524271846,-0.029126213592232886,0.35,false,false
0.1,0.35,≤1h,FRESH+NEW+SEMI ≥50% (fade),484,0.256198347107438,-0.26800472255017715,201,0.21890547263681592,-0.37455579246624016,0.35,false,true
0.1,0.35,≤6h,baseline,1435,0.31498257839721255,-0.10004977600796405,771,0.27367055771725035,-0.2180841208078561,0.35,false,true
0.1,0.35,≤6h,EXP_HIGH+MID ≥50%,313,0.41214057507987223,0.17754450022820634,280,0.32857142857142857,-0.061224489795918324,0.35,false,false
0.1,0.35,≤6h,EXP_HIGH+MID ≥80%,190,0.45789473684210524,0.30827067669172936,177,0.327683615819209,-0.06376109765940274,0.35,false,false
0.1,0.35,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,175,0.3657142857142857,0.044897959183673564,153,0.3464052287581699,-0.010270774976657293,0.35,false,false
0.1,0.35,≤6h,FRESH+NEW+SEMI ≥50% (fade),601,0.26788685524126454,-0.23460898502495842,242,0.22727272727272727,-0.35064935064935066,0.35,false,true
0.1,0.35,≤24h,baseline,1624,0.31403940886699505,-0.10274454609429984,891,0.28619528619528617,-0.1822991822991823,0.35,false,true
0.1,0.35,≤24h,EXP_HIGH+MID ≥50%,357,0.40896358543417366,0.16846738695478192,332,0.3493975903614458,-0.0017211703958690538,0.35,false,false
0.1,0.35,≤24h,EXP_HIGH+MID ≥80%,207,0.45893719806763283,0.31124913733609394,198,0.3333333333333333,-0.04761904761904756,0.35,false,false
0.1,0.35,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,211,0.35545023696682465,0.015572105619499066,198,0.37373737373737376,0.067821067821068,0.35,true,false
0.1,0.35,≤24h,FRESH+NEW+SEMI ≥50% (fade),674,0.26409495548961426,-0.2454429843153878,259,0.23938223938223938,-0.3160507446221732,0.35,false,true
0.1,0.35,all,baseline,1885,0.30822281167108756,-0.11936339522546402,969,0.2899896800825593,-0.17145805690697336,0.35,false,true
0.1,0.35,all,EXP_HIGH+MID ≥50%,409,0.39119804400978,0.1177086971707999,355,0.35774647887323946,0.02213279678068414,0.35,true,false
0.1,0.35,all,EXP_HIGH+MID ≥80%,218,0.44036697247706424,0.25819134993446946,206,0.34951456310679613,-0.001386962552010984,0.35,false,false
0.1,0.35,all,nw≥4 + EXP_HIGH+MID ≥50%,261,0.34099616858237547,-0.025725232621784277,219,0.3789954337899543,0.08284409654272662,0.35,false,false
0.1,0.35,all,FRESH+NEW+SEMI ≥50% (fade),758,0.2638522427440633,-0.2461364493026762,269,0.24535315985130113,-0.29899097185342527,0.35,false,true
0.1,0.4,≤1h,baseline,881,0.3325766174801362,-0.1685584562996595,470,0.29148936170212764,-0.271276595744681,0.4,false,true
0.1,0.4,≤1h,EXP_HIGH+MID ≥50%,184,0.45108695652173914,0.12771739130434767,184,0.34782608695652173,-0.13043478260869568,0.4,false,false
0.1,0.4,≤1h,EXP_HIGH+MID ≥80%,120,0.475,0.18749999999999978,127,0.3779527559055118,-0.055118110236220486,0.4,false,false
0.1,0.4,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,92,0.40217391304347827,0.005434782608695565,86,0.3488372093023256,-0.12790697674418605,0.4,false,false
0.1,0.4,≤1h,FRESH+NEW+SEMI ≥50% (fade),398,0.27638190954773867,-0.3090452261306533,148,0.25,-0.375,0.4,false,true
0.1,0.4,≤6h,baseline,1156,0.34429065743944637,-0.13927335640138416,623,0.3001605136436597,-0.2495987158908508,0.4,false,true
0.1,0.4,≤6h,EXP_HIGH+MID ≥50%,254,0.4566929133858268,0.1417322834645669,241,0.34439834024896265,-0.13900414937759342,0.4,false,false
0.1,0.4,≤6h,EXP_HIGH+MID ≥80%,153,0.49019607843137253,0.22549019607843124,151,0.3576158940397351,-0.10596026490066235,0.4,false,false
0.1,0.4,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,146,0.4178082191780822,0.044520547945205324,130,0.34615384615384615,-0.1346153846153847,0.4,false,false
0.1,0.4,≤6h,FRESH+NEW+SEMI ≥50% (fade),483,0.2857142857142857,-0.2857142857142858,177,0.2542372881355932,-0.364406779661017,0.4,false,true
0.1,0.4,≤24h,baseline,1337,0.34405385190725507,-0.1398653702318624,741,0.32118758434547906,-0.19703103913630238,0.4,false,true
0.1,0.4,≤24h,EXP_HIGH+MID ≥50%,292,0.4486301369863014,0.1215753424657533,294,0.3843537414965986,-0.0391156462585035,0.4,false,false
0.1,0.4,≤24h,EXP_HIGH+MID ≥80%,169,0.4970414201183432,0.2426035502958579,169,0.3727810650887574,-0.06804733727810652,0.4,false,false
0.1,0.4,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,178,0.398876404494382,-0.002808988764045006,176,0.4090909090909091,0.022727272727272707,0.4,false,false
0.1,0.4,≤24h,FRESH+NEW+SEMI ≥50% (fade),546,0.2893772893772894,-0.2765567765567766,196,0.2755102040816326,-0.31122448979591844,0.4,false,true
0.1,0.4,all,baseline,1595,0.33981191222570534,-0.15047021943573669,828,0.32367149758454106,-0.1908212560386474,0.4,false,true
0.1,0.4,all,EXP_HIGH+MID ≥50%,336,0.43154761904761907,0.07886904761904767,318,0.39308176100628933,-0.01729559748427667,0.4,false,false
0.1,0.4,all,EXP_HIGH+MID ≥80%,175,0.48,0.19999999999999996,177,0.3898305084745763,-0.025423728813559365,0.4,false,false
0.1,0.4,all,nw≥4 + EXP_HIGH+MID ≥50%,219,0.3881278538812785,-0.029680365296803735,197,0.41116751269035534,0.027918781725888353,0.4,false,false
0.1,0.4,all,FRESH+NEW+SEMI ≥50% (fade),626,0.28913738019169327,-0.27715654952076685,206,0.2766990291262136,-0.3082524271844661,0.4,false,true
0.1,0.45,≤1h,baseline,761,0.35611038107752957,-0.2086435976054899,382,0.32722513089005234,-0.2728330424665504,0.45,false,true
0.1,0.45,≤1h,EXP_HIGH+MID ≥50%,154,0.42857142857142855,-0.04761904761904767,153,0.38562091503267976,-0.14306463326071173,0.45,false,true
0.1,0.45,≤1h,EXP_HIGH+MID ≥80%,102,0.46078431372549017,0.023965141612200425,99,0.47474747474747475,0.054994388327721744,0.45,true,false
0.1,0.45,≤1h,nw≥4 + EXP_HIGH+MID ≥50%,80,0.3625,-0.19444444444444453,82,0.36585365853658536,-0.1869918699186992,0.45,false,true
0.1,0.45,≤1h,FRESH+NEW+SEMI ≥50% (fade),345,0.3072463768115942,-0.31723027375201285,116,0.27586206896551724,-0.3869731800766284,0.45,false,true
0.1,0.45,≤6h,baseline,1003,0.37188434695912265,-0.17359034009083862,521,0.3397312859884837,-0.2450415866922585,0.45,false,true
0.1,0.45,≤6h,EXP_HIGH+MID ≥50%,205,0.44878048780487806,-0.0027100271002710175,207,0.38164251207729466,-0.15190552871712304,0.45,false,true
0.1,0.45,≤6h,EXP_HIGH+MID ≥80%,132,0.48484848484848486,0.07744107744107742,120,0.45,0.0,0.45,false,false
0.1,0.45,≤6h,nw≥4 + EXP_HIGH+MID ≥50%,115,0.4,-0.11111111111111105,127,0.36220472440944884,-0.195100612423447,0.45,false,true
0.1,0.45,≤6h,FRESH+NEW+SEMI ≥50% (fade),425,0.32235294117647056,-0.28366013071895435,146,0.2945205479452055,-0.34550989345509897,0.45,false,true
0.1,0.45,≤24h,baseline,1165,0.3708154506437768,-0.17596566523605162,615,0.3544715447154472,-0.21228545618789518,0.45,false,true
0.1,0.45,≤24h,EXP_HIGH+MID ≥50%,241,0.44398340248962653,-0.013370216689718828,251,0.41434262948207173,-0.07923860115095172,0.45,false,true
0.1,0.45,≤24h,EXP_HIGH+MID ≥80%,146,0.4726027397260274,0.05022831050228316,134,0.4552238805970149,0.011608623548921893,0.45,true,false
0.1,0.45,≤24h,nw≥4 + EXP_HIGH+MID ≥50%,146,0.3972602739726027,-0.11719939117199396,165,0.4121212121212121,-0.08417508417508424,0.45,false,true
0.1,0.45,≤24h,FRESH+NEW+SEMI ≥50% (fade),473,0.3276955602536998,-0.2717876438806671,157,0.3184713375796178,-0.29228591648973823,0.45,false,true
